제조사,모델명,연료,연식,주행거리(km),시세_평균(만원),시세_최저(만원),시세_최고(만원),사고여부
벤츠,C-클래스 W204 C200 CGI 아방가르드,가솔린,201103,136199,716,370,2090,X
벤츠,C-클래스 W204 C220 CDI 블루이피션시,디젤,201106,126487,716,370,2090,X
벤츠,GLC-클래스 X253 GLC350e 4MATIC 프리미엄,가솔린+전기,201812,150586,4083,1990,9999,X
벤츠,SLK-클래스 230K R170,가솔린,200112,92641,868,300,1200,X
벤츠,S-클래스 W222 S350L 블루텍 4MATIC,디젤,201506,252118,4414,1850,12980,O
벤츠,C-클래스 W205 C220 블루텍 아방가르드,디젤,201501,103738,2945,1199,7777,X
벤츠,S-클래스 W222 S350 d 4MATIC AMG Line,디젤,202009,49606,4414,1850,12980,O
벤츠,CLA-클래스 C117 CLA200 CDI 4MATIC,디젤,201504,141748,1525,890,2650,X
벤츠,M-클래스 W163 ML400 CDI,디젤,200402,234319,870,580,1250,X
벤츠,C-클래스 C240 4MATIC W203,가솔린,200412,117037,1059,399,2500,X
벤츠,E-클래스 W213 E400 4MATIC 쿠페,가솔린,201707,94222,3363,1680,9999,O
아우디,Q7 (4M) 45 TFSI 콰트로,가솔린,201909,97033,5472,2890,10500,X
아우디,A7 3.0 TFSI 콰트로 다이나믹 4G,가솔린,201305,141518,1312,640,2500,O
아우디,S6 4.0 TFSI 콰트로 C7,가솔린,201307,120048,1526,1190,1790,X
아우디,Q7 (4M) 55 TFSI 콰트로 프리미엄,가솔린,202110,77951,5472,2890,10500,X
아우디,Q5 (FY) 40 TDI 콰트로 프리미엄,디젤,202306,53999,4211,2470,5580,X
아우디,뉴 A6 40 TFSI C7,가솔린,201812,67634,1355,429,1990,X
아우디,뉴 A6 40 TFSI 프리미엄 C7,가솔린,201812,92537,1355,429,1990,X
아우디,A5 (F5) 40 TFSI 콰트로 스포트백,가솔린,202205,61879,3255,2150,4200,X
아우디,A4 (B9) 45 TFSI 콰트로 프리미엄,가솔린,202112,88560,2449,1050,3300,X
아우디,RSQ8 (4M) 4.0 TFSI 콰트로,가솔린,202307,58689,13104,4312,18999,X
아우디,S3 2.0 TFSI 콰트로 8V,가솔린,201510,101686,1826,1750,1950,X
아우디,Q5 (FY) 45 TFSI 콰트로 스포트백,가솔린,202312,20636,4211,2470,5580,O
아우디,A5 (F5) 45 TFSI 콰트로 프리미엄 카브리올레,가솔린,202111,63770,3255,2150,4200,X
아우디,뉴 A6 40 TFSI 콰트로 C7,가솔린,201712,63373,1355,429,1990,O
아우디,뉴 TT 로드스터 2.0 TFSI 8J,가솔린,200809,203706,977,450,1486,X
아우디,A5 (F5) 40 TDI 콰트로 프리미엄 스포트백,디젤,202112,18873,3255,2150,4200,X
아우디,A7 50 TDI 콰트로 4G,디젤,201612,117398,1312,640,2500,X
아우디,뉴 A6 3.0 TDI 콰트로 C7,디젤,201301,102248,1355,429,1990,O
아우디,뉴 A8 60 TDI 콰트로 LWB D4,디젤,201511,120737,1395,499,3170,X
아우디,A8 (D5) 55 TFSI 콰트로 프리미엄 LWB,가솔린,202311,50389,6317,4100,9990,X
아우디,Q2 35 TDI 프리미엄,디젤,202011,59551,3658,2220,9999,X
아우디,Q5 (FY) 50 TDI 콰트로 프리미엄,디젤,202012,94041,4211,2470,5580,X
아우디,SQ5 (FY) 3.0 TFSI 콰트로 스포트백,가솔린,202206,100974,5024,3990,6790,X
아우디,A3 (8Y) 40 TFSI 프리미엄,가솔린,202312,19136,2934,2500,3390,O
아우디,S7 4.0 TFSI 콰트로 4G,가솔린,201603,130814,2375,1690,3399,O
아우디,Q3 (F3) 35 TDI 프리미엄,디젤,202308,45356,4790,999,7199,O
아우디,뉴 A3 25 TDI 다이나믹 8V,디젤,201412,132198,1247,580,9990,X
아우디,Q7 4.2 TDI 콰트로 4L,디젤,201110,255908,931,400,1500,O
아우디,A7 (4K) 50 TDI 콰트로 프리미엄,디젤,202106,68882,5367,3150,22222,O
아우디,뉴 A8 4.2 FSI 콰트로 D4,가솔린,201203,151365,1395,499,3170,X
아우디,A5 (B10) 40 TFSI 콰트로 S Line,가솔린,202512,746,5778,4218,9999,O
아우디,A7 45 TDI 콰트로 다이나믹 4G,디젤,201408,180284,1312,640,2500,X
아우디,뉴 A4 35 TDI 콰트로 다이나믹 B8,디젤,201411,156779,670,299,1120,X
아우디,뉴 A6 3.0 TFSI 콰트로 다이나믹 S-LINE C6,가솔린,201106,121000,1355,429,1990,X
아우디,뉴 A6 3.0 TFSI 콰트로 C7,가솔린,201305,88011,1355,429,1990,X
아우디,A7 3.0 TFSI 콰트로 엔트리 4G,가솔린,201308,273592,1312,640,2500,O
아우디,뉴 A6 35 TDI 콰트로 C7,디젤,201805,73245,1355,429,1990,X
아우디,뉴 A8 65 TFSI 콰트로 디자인 LWB D4,가솔린,201605,83174,1395,499,3170,X
아우디,A7 (4K) 55 TFSI e 콰트로 프리미엄,가솔린+전기,202412,13932,5367,3150,22222,X
아우디,뉴 A3 25 TDI 다이나믹 스포트백 8V,디젤,201508,118823,1247,580,9990,X
아우디,A7 50 TDI 콰트로 프리미엄 4G,디젤,201511,121357,1312,640,2500,X
아우디,S7 (4K) 3.0 TDI 콰트로,디젤,202012,137796,6860,4399,9990,X
아우디,뉴 A3 40 TFSI 8V,가솔린,201809,80148,1247,580,9990,X
아우디,A6 (C8) 40 TDI 콰트로 프리미엄,디젤,202101,66831,3668,2199,5399,X
아우디,Q3 (F3) 35 TDI 콰트로 프리미엄 스포트백,디젤,202311,9095,4790,999,7199,X
아우디,뉴 A6 35 TDI 프리미엄 C7,디젤,201507,136306,1355,429,1990,X
아우디,뉴 A8 60 TDI 콰트로 D4,디젤,201509,98889,1395,499,3170,X
아우디,A5 (F5) 45 TFSI 콰트로 카브리올레,가솔린,201909,91367,3255,2150,4200,X
아우디,A6 (C8) 45 TFSI,가솔린,202107,83200,3668,2199,5399,X
아우디,Q5 (FY) 40 TDI 콰트로 프리미엄 스포트백,디젤,202312,18993,4211,2470,5580,O
아우디,Q4 e-트론 (F4) 45 프리미엄,전기,202503,26478,4026,2960,5604,X
아우디,Q5 (FY) 45 TFSI 콰트로,가솔린,202012,88395,4211,2470,5580,X
아우디,뉴 A6 40 TDI 콰트로 프리미엄 C7,디젤,201604,78427,1355,429,1990,X
아우디,Q3 35 TDI 콰트로 스포트 S-Line 에디션 8U,디젤,201508,97604,1331,890,1850,X
아우디,Q7 3.0 TDI 콰트로 4L,디젤,201308,311481,931,400,1500,X
아우디,R8 (4S) 5.2 V10 퍼포먼스 쿠페,가솔린,202202,13460,16725,8990,99999,X
아우디,A5 2.0 TFSI 콰트로 8T3,가솔린,201408,121222,878,290,1389,X
아우디,Q5 (80A) 40 TDI 콰트로 S Line 블랙 에디션,디젤,202512,2694,11839,5800,99999,X
아우디,A8 (D5) 50 TDI 콰트로 프리미엄,디젤,202309,21234,6317,4100,9990,X
아우디,A8 (D5) 50 TDI 콰트로 LWB,디젤,202106,31458,6317,4100,9990,X
아우디,R8 5.2 V10 스파이더,가솔린,201407,67824,5748,2880,9150,X
아우디,A1 30 TDI 디자인 프리미엄 스포트백,디젤,201511,102065,1012,799,1390,X
아우디,Q5 (FY) 40 TDI 콰트로 스포트백,디젤,202209,119983,4211,2470,5580,X
아우디,RS3 (8Y) 2.5 TFSI 콰트로 카본 에디션,가솔린,202510,4725,7226,4382,8500,X
아우디,R8 5.2 V10 쿠페,가솔린,201008,146584,5748,2880,9150,X
아우디,A5 35 TDI 콰트로 스포츠백 8TA,디젤,201511,166495,878,290,1389,X
아우디,S6 (C8) 3.0 TDI 콰트로,디젤,202012,38092,5884,4450,6890,X
아우디,뉴 A3 35 TDI 다이나믹 스포트백 스포츠에디션 8V,디젤,201512,70682,1247,580,9990,X
아우디,A5 2.0 TFSI 콰트로 카브리올레 8F7,가솔린,201209,141209,878,290,1389,X
아우디,A7 55 TDI 콰트로 다이나믹 4G,디젤,201408,152828,1312,640,2500,O
아우디,S8 5.2 FSI 콰트로 D3,가솔린,200810,277547,2394,1290,3750,X
아우디,Q5 3.0 TDI 콰트로 다이나믹 8R,디젤,201405,251675,1347,470,9999,X
아우디,A5 2.0 TFSI 카브리올레 8F7,가솔린,201007,139536,878,290,1389,X
아우디,Q3 35 TDI 콰트로 다이나믹 8U,디젤,201502,89537,1331,890,1850,X
아우디,뉴 A8 50 TDI 콰트로 D4,디젤,201508,178529,1395,499,3170,O
아우디,뉴 A4 2.0 TDI 다이나믹 B8,디젤,201209,103828,670,299,1120,O
아우디,R8 (4S) 5.2 V10 스파이더,가솔린,201712,179400,16725,8990,99999,X
아우디,A4 (B9) 35 TDI 프리미엄,디젤,202112,45377,2449,1050,3300,X
아우디,뉴 A3 35 TDI 다이나믹 스포트백 8V,디젤,201607,167870,1247,580,9990,X
아우디,뉴 A6 40 TFSI 콰트로 스포츠 C7,가솔린,201712,114649,1355,429,1990,X
아우디,뉴 A4 30 TDI B8,디젤,201506,142629,670,299,1120,X
아우디,뉴 A4 30 TDI 다이나믹 B8,디젤,201511,134678,670,299,1120,X
아우디,뉴 A6 45 TDI 콰트로 C7,디젤,201411,180159,1355,429,1990,X
아우디,뉴 A6 2.0 TDI C7,디젤,201406,161017,1355,429,1990,X
아우디,뉴 A6 35 TDI C7,디젤,201804,92318,1355,429,1990,O
아우디,뉴 A4 2.0 TDI 콰트로 다이나믹 B8,디젤,201404,126273,670,299,1120,O
아우디,뉴 A8 4.2 FSI 콰트로 LWB D4,가솔린,201202,144874,1395,499,3170,X
아우디,뉴 A8 3.0 TFSI 콰트로 LWB D4,가솔린,201301,79268,1395,499,3170,X
아우디,RS5 4.2 FSI 콰트로 8T3,가솔린,201307,139410,2731,1990,5000,X
아우디,뉴 A4 2.0 TDI B8,디젤,201203,173992,670,299,1120,O
아우디,뉴 A4 35 TDI 콰트로 B8,디젤,201506,110119,670,299,1120,X
아우디,A7 40 TDI 4G,디젤,201606,168601,1312,640,2500,X
아우디,A4 (B9) 45 TFSI 프리미엄,가솔린,201607,144257,2449,1050,3300,X
아우디,뉴 A3 2.0 TDI 다이나믹 8V,디젤,201405,111487,1247,580,9990,X
아우디,Q3 30 TDI 콰트로 스포트라인 8U,디젤,201507,76106,1331,890,1850,O
아우디,A5 (F5) 45 TFSI 콰트로 쿠페,가솔린,202112,72483,3255,2150,4200,X
아우디,A4 (B9) 30 TDI,디젤,201809,126860,2449,1050,3300,X
아우디,뉴 A4 2.0 TFSI 콰트로 다이나믹 B8,가솔린,201110,131793,670,299,1120,X
아우디,Q3 (F3) 35 TDI 스포트백,디젤,202009,53391,4790,999,7199,X
아우디,뉴 A6 35 TDI 다이나믹 C7,디젤,201502,135787,1355,429,1990,X
아우디,SQ5 3.0 TDI 콰트로 8R,디젤,201511,186343,1845,1390,2490,X
아우디,뉴 A6 40 TDI 콰트로 C7,디젤,201509,75315,1355,429,1990,X
아우디,뉴 A3 35 TDI 다이나믹 8V,디젤,201507,140564,1247,580,9990,X
아우디,Q5 35 TDI 콰트로 8R,디젤,201411,181078,1347,470,9999,X
아우디,뉴 A6 40 TDI 콰트로 스포츠 C7,디젤,201606,144622,1355,429,1990,X
아우디,Q8 (4M) 45 TDI 콰트로,디젤,202204,104790,6756,5001,10220,X
아우디,뉴 A4 40 TFSI 콰트로 다이나믹 B8,가솔린,201412,114785,670,299,1120,X
아우디,Q5 (80A) 45 TFSI 콰트로 S Line 스포트백,가솔린,202511,15,11839,5800,99999,O
아우디,A5 2.0 TDI 콰트로 다이나믹 스포츠백 8TA,디젤,201407,235694,878,290,1389,X
아우디,Q5 (80A) 40 TDI 콰트로 S Line 스포트백,디젤,202511,12,11839,5800,99999,X
아우디,뉴 A8 3.0 TFSI 콰트로 D4,가솔린,201110,236124,1395,499,3170,X
아우디,Q7 35 TDI 콰트로 다이나믹 4L,디젤,201501,279921,931,400,1500,X
아우디,A7 50 TFSI 콰트로 다이나믹 4G,가솔린,201503,154074,1312,640,2500,O
아우디,A7 55 TDI 콰트로 4G,디젤,201609,100213,1312,640,2500,X
아우디,뉴 A6 40 TFSI 콰트로 프리미엄 C7,가솔린,201712,125555,1355,429,1990,X
아우디,Q3 35 TDI 콰트로 스포트라인 8U,디젤,201512,119695,1331,890,1850,O
아우디,Q7 (4M) 50 TDI 콰트로 프리미엄,디젤,202508,26038,5472,2890,10500,X
아우디,e-트론 50 콰트로 스포트백,전기,202111,120323,4946,3800,6560,X
아우디,Q3 (F3) 40 TFSI 콰트로 스포트백,가솔린,202412,13018,4790,999,7199,X
아우디,A7 40 TFSI 콰트로 스포츠 4G,가솔린,201605,64410,1312,640,2500,X
아우디,A5 35 TDI 콰트로 디자인 스포트백 8TA,디젤,201503,77751,878,290,1389,X
아우디,Q3 (F3) 40 TFSI 콰트로 프리미엄 스포트백,가솔린,202510,8452,4790,999,7199,X
아우디,A5 35 TDI 콰트로 다이나믹 스포츠백 8TA,디젤,201512,161710,878,290,1389,X
아우디,뉴 A8 4.2 TDI 콰트로 D4,디젤,201311,169639,1395,499,3170,X
아우디,RS e-트론 GT GT RS,전기,202212,13572,10543,8250,13900,X
아우디,Q7 (4M) 45 TDI 콰트로,디젤,202207,86156,5472,2890,10500,X
아우디,S4 (B9) 3.0 TFSI 콰트로,가솔린,202312,38492,4950,4670,5250,O
아우디,A7 3.0 TDI 콰트로 다이나믹 4G,디젤,201306,121015,1312,640,2500,X
아우디,뉴 A4 2.0 TFSI 콰트로 B8,가솔린,200905,151332,670,299,1120,X
아우디,Q3 2.0 TDI 콰트로 다이나믹 오프로드 8U,디젤,201310,121926,1331,890,1850,X
아우디,Q7 3.0 TDI 콰트로 다이나믹 4L,디젤,201307,168350,931,400,1500,X
아우디,뉴 A6 2.0 TFSI 콰트로 다이나믹 C7,가솔린,201211,135980,1355,429,1990,O
아우디,Q3 2.0 TFSI 콰트로,가솔린,201612,49377,1331,890,1850,X
아우디,S3 (8Y) 2.0 TFSI 콰트로,가솔린,202311,55291,4214,3600,4650,O
아우디,Q5 (80A) 45 TFSI 콰트로 S Line 블랙 에디션 스포트백,가솔린,202512,19,11839,5800,99999,X
아우디,뉴 A3 2.0 TFSI 다이나믹 8P,가솔린,201208,89014,1247,580,9990,X
아우디,Q5 2.0 TDI 콰트로 다이나믹 8R,디젤,201108,147782,1347,470,9999,O
아우디,Q5 3.0 TDI 콰트로 8R,디젤,201011,120692,1347,470,9999,X
아우디,A7 55 TDI 콰트로 스포츠 4G,디젤,201512,182010,1312,640,2500,X
아우디,Q2 35 TDI,디젤,202304,29550,3658,2220,9999,O
폭스바겐,투아렉 3세대 3.0 TDI R-Line,디젤,202410,54053,7789,3600,99999,X
폭스바겐,골프 6세대 1.4 TSI,가솔린,201102,117936,556,365,999,X
폭스바겐,골프 6세대 2.0 TDI 스타일에디션,디젤,201304,101765,556,365,999,X
폭스바겐,더 비틀 2.0 TDI 프리미엄 3세대,디젤,201404,90965,946,400,1580,X
폭스바겐,뉴 CC 2.0 TSI,가솔린,201310,144268,673,350,1150,X
폭스바겐,투아렉 V6 3.0 TDI 7L,디젤,201006,220060,1024,360,1999,X
폭스바겐,골프 7세대 2.0 GTI,가솔린,201408,130339,1176,590,9999,X
폭스바겐,골프 7세대 2.0 GTI 익스트림 에디션,가솔린,201606,99974,1176,590,9999,X
폭스바겐,투아렉 3세대 4.0 TDI 프레스티지,디젤,202102,177414,7789,3600,99999,X
폭스바겐,아틀라스 2.0 TSI R-LINE 6인승,가솔린,202505,17924,5537,5199,5970,X
폭스바겐,페이톤 V6 3.0 TDI VW611,디젤,201102,244686,814,280,1990,X
폭스바겐,골프 6세대 2.0 GTD,디젤,201006,206994,556,365,999,X
폭스바겐,골프 5세대 2.0 GTI 5도어,가솔린,200711,117557,905,399,2900,X
폭스바겐,골프 7세대 1.8 TSI 바리안트,가솔린,201512,216884,1176,590,9999,X
폭스바겐,아틀라스 2.0 TSI R-LINE 7인승,가솔린,202505,3271,5537,5199,5970,O
폭스바겐,뉴 티구안 2.0 TSI 5N,가솔린,201212,110454,907,123,1900,X
폭스바겐,골프 7세대 1.4 TSI,가솔린,201412,87373,1176,590,9999,X
폭스바겐,골프 7세대 1.6 TDI,디젤,201403,54248,1176,590,9999,X
폭스바겐,골프 7세대 2.0 GTD,디젤,201509,191968,1176,590,9999,X
폭스바겐,투아렉 3세대 4.0 TDI R-Line,디젤,202008,95848,7789,3600,99999,X
폭스바겐,뉴 투아렉 V6 3.0 TDI 블루모션 프리미엄 7P5,디젤,201509,192321,1573,690,9999,O
폭스바겐,뉴 투아렉 V6 3.0 TDI 블루모션 익스클루시브 7P5,디젤,201604,191341,1573,690,9999,O
폭스바겐,골프 8세대 2.0 TDI 프리미엄,디젤,202507,5317,3340,2490,4400,O
폭스바겐,페이톤 V6 3.2 NWB VW611,가솔린,200610,263267,814,280,1990,X
폭스바겐,티구안 2세대 2.0 TDI 4모션 프리미엄,디젤,202202,103102,3984,1790,9999,O
폭스바겐,골프 3세대 1.8 GL,가솔린,199612,112864,1550,700,2400,X
폭스바겐,폴로 1.4 TDI R-Line 프리미엄 5세대,디젤,201605,105681,921,350,9999,X
볼보,V40 D3 2세대,디젤,201509,37959,955,349,1550,X
볼보,V40 크로스컨트리 D3,디젤,201811,169992,1285,690,1990,X
볼보,S90 B5 얼티메이트 브라이트,가솔린,202212,48714,3392,1350,6300,X
볼보,C40 리차지 트윈 얼티메이트,전기,202211,38306,3814,3170,3999,O
볼보,XC40 리차지 트윈 얼티메이트,전기,202203,41558,4148,3580,5500,X
볼보,S90 B6 AWD 얼티메이트 브라이트,가솔린,202404,12977,3392,1350,6300,X
볼보,XC60 2세대 D4 인스크립션,디젤,201711,132533,4532,2669,6650,X
볼보,V40 크로스컨트리 T5 AWD,가솔린,201608,63480,1285,690,1990,X
볼보,S60 3세대 B5 얼티메이트 다크,가솔린,202310,27715,3132,1990,4700,X
볼보,S60 D3 2세대,디젤,201507,141872,768,240,1160,X
볼보,V90 크로스컨트리 D5 프로 AWD,디젤,201801,161407,3369,1490,6608,O
볼보,XC90 2세대 T8 R-디자인 하이브리드,가솔린+전기,202011,39721,5645,2550,10500,O
볼보,XC60 2세대 B6 얼티메이트 브라이트,가솔린,202405,22109,4532,2669,6650,X
볼보,XC90 2세대 T8 울트라 다크 하이브리드,가솔린+전기,202512,3310,5645,2550,10500,X
볼보,S90 B6 AWD 인스크립션,가솔린,202204,28467,3392,1350,6300,X
볼보,S80 D4 2세대,디젤,201310,208000,613,250,1250,X
볼보,S60 3세대 T5 인스크립션,가솔린,201910,115551,3132,1990,4700,X
볼보,XC40 B4 R-디자인,가솔린,202103,18693,3689,1750,7777,X
볼보,C30 D4 1세대,디젤,201212,167082,387,200,630,X
볼보,C30 2.4i 1세대,가솔린,200909,108160,387,200,630,X
볼보,XC70 D5 3세대,디젤,201208,330250,1096,350,1830,X
볼보,S60 2.5T 1세대,가솔린,200801,87330,768,240,1160,X
볼보,S90 D5 AWD 인스크립션,디젤,201911,121743,3392,1350,6300,X
볼보,XC90 2세대 T8 인스크립션 하이브리드,가솔린+전기,202105,170134,5645,2550,10500,X
볼보,XC90 2세대 B6 얼티메이트 브라이트,가솔린,202307,63972,5645,2550,10500,X
볼보,XC90 2세대 T8 얼티메이트 브라이트 하이브리드,가솔린+전기,202412,12889,5645,2550,10500,X
볼보,XC60 2세대 B6 인스크립션,가솔린,202104,35599,4532,2669,6650,X
볼보,EX30 크로스 컨트리 퍼포먼스 울트라,전기,202510,7076,4290,4290,4290,O
볼보,S80 D5 2세대,디젤,201104,189582,613,250,1250,X
볼보,XC60 2세대 B5 울트라 브라이트,가솔린,202504,12849,4532,2669,6650,X
볼보,XC60 D5 AWD 1세대,디젤,201706,92385,1216,600,2000,X
볼보,V50 2.4i 2세대,가솔린,201003,184614,650,599,700,X
볼보,XC60 2세대 T8 R-디자인,가솔린,202012,44196,4532,2669,6650,O
볼보,XC90 2세대 D5 모멘텀,디젤,201611,83937,5645,2550,10500,X
볼보,V60 크로스컨트리 T5 AWD,가솔린,201510,109187,1271,620,1550,O
볼보,V60 크로스컨트리 2세대 B5 AWD,가솔린,202105,60358,4028,1999,9999,X
볼보,S90 B5 울트라 브라이트,가솔린,202602,207,3392,1350,6300,X
볼보,XC90 2.5T 1세대,가솔린,200401,279115,758,220,3500,X
볼보,S60 3세대 B5 R-디자인,가솔린,202202,51057,3132,1990,4700,X
볼보,S90 D4 인스크립션,디젤,201801,102583,3392,1350,6300,X
볼보,XC60 D3 1세대,디젤,201609,115821,1216,600,2000,X
볼보,S60 T5 2세대,가솔린,201111,145585,768,240,1160,X
볼보,V90 크로스컨트리 B5 프로 AWD,가솔린,202108,20781,3369,1490,6608,X
볼보,V60 크로스컨트리 2세대 B5 얼티메이트 AWD,가솔린,202304,17986,4028,1999,9999,O
볼보,S60 3세대 B5 얼티메이트 브라이트,가솔린,202303,51858,3132,1990,4700,X
볼보,S90 T8 AWD 얼티메이트 브라이트,가솔린+전기,202307,43979,3392,1350,6300,X
볼보,XC60 2세대 B6 울트라 브라이트,가솔린,202506,5842,4532,2669,6650,X
볼보,S60 D2 2세대,디젤,201408,185767,768,240,1160,X
볼보,V90 크로스컨트리 D5 AWD,디젤,201708,94045,3369,1490,6608,O
볼보,XC60 2세대 T8 인스크립션,가솔린+전기,202011,79955,4532,2669,6650,X
볼보,V40 T5 2세대,가솔린,201808,162888,955,349,1550,O
볼보,V60 크로스컨트리 2세대 B5 울트라 AWD,가솔린,202409,15483,4028,1999,9999,X
볼보,XC60 2세대 B5 울트라 브라이트 에어 서스,가솔린,202601,5544,4532,2669,6650,X
볼보,S60 3세대 T5 모멘텀,가솔린,202004,61249,3132,1990,4700,O
볼보,XC90 2세대 B6 울트라 브라이트,가솔린,202507,2942,5645,2550,10500,X
볼보,XC60 2세대 B5 울트라 다크 에어 서스,가솔린,202509,16167,4532,2669,6650,X
볼보,XC40 T4 모멘텀,가솔린,201907,158244,3689,1750,7777,X
볼보,V40 D2 2세대,디젤,201405,135678,955,349,1550,X
볼보,XC60 D4 1세대,디젤,201610,126756,1216,600,2000,X
볼보,XC40 B4 울트라 다크,가솔린,202601,1973,3689,1750,7777,X
볼보,V60 크로스컨트리 D4,디젤,201604,90543,1271,620,1550,O
볼보,V60 D3 1세대,디젤,201703,185462,775,520,1040,X
볼보,V40 크로스컨트리 D4,디젤,201808,15000,1285,690,1990,X
볼보,S90 B6 AWD 울트라 브라이트,가솔린,202412,5972,3392,1350,6300,X
볼보,S80 T5 2세대,가솔린,201501,153795,613,250,1250,X
볼보,S80 2.0T 1세대,가솔린,200603,108173,613,250,1250,X
볼보,V60 D2 1세대,디젤,201507,140934,775,520,1040,X
볼보,V60 크로스컨트리 2세대 T5 AWD,가솔린,201904,48473,4028,1999,9999,X
볼보,V90 크로스컨트리 T5 프로 AWD,가솔린,202003,148261,3369,1490,6608,X
볼보,XC70 D4 3세대,디젤,201608,212380,1096,350,1830,X
볼보,V90 크로스컨트리 B5 얼티메이트 AWD,가솔린,202408,8000,3369,1490,6608,X
볼보,V90 크로스컨트리 B5 울트라 AWD,가솔린,202412,10684,3369,1490,6608,X
볼보,XC90 2세대 D5 R-디자인,디젤,201702,179467,5645,2550,10500,X
볼보,XC90 3.2 1세대,가솔린,200912,192921,758,220,3500,X
볼보,S60 T5 R-디자인 2세대,가솔린,201412,131021,768,240,1160,X
볼보,S90 T8 AWD 액설런스,가솔린+전기,202008,82007,3392,1350,6300,X
볼보,S90 T8 AWD 울트라 브라이트,가솔린+전기,202502,21118,3392,1350,6300,X
볼보,XC90 2세대 T6 R-디자인,가솔린,201612,140550,5645,2550,10500,X
볼보,XC90 2세대 T8 엑셀런스 하이브리드,가솔린+전기,201702,112745,5645,2550,10500,X
볼보,XC60 2세대 B6 R-디자인,가솔린,202112,33635,4532,2669,6650,X
볼보,XC90 2세대 T8 울트라 브라이트 하이브리드,가솔린+전기,202412,4377,5645,2550,10500,X
